Symbol,Buy,Sell,Net,Timestamp
DOT/USDT,237513.44290000002,269058.0134,-31544.570499999973,2025-12-14 04:53:45
LINK/USDT,570436.9156373759,589944.4842060639,-19507.568568688002,2025-12-14 04:53:45
SUI/USDT,1366863.0199999998,1360564.38,6298.639999999898,2025-12-14 04:53:45
SHIB/USDT,103834327387.21832,121047408942.58043,-17213081555.362106,2025-12-14 04:53:45
LTC/USDT,14595.498999427999,12771.032999142002,1824.4660002859964,2025-12-14 04:53:45
ATOM/USDT,11081.783960000002,12267.569140000001,-1185.785179999999,2025-12-14 04:53:45
XLM/USDT,1019765.27175284,1164124.65262926,-144359.38087641995,2025-12-14 04:53:45
UNI/USDT,189552.46373999998,167927.17296000003,21625.290779999952,2025-12-14 04:53:45
ICP/USDT,60044.296160000005,66994.36824,-6950.072079999991,2025-12-14 04:53:45
APT/USDT,115535.48732,137342.98458000002,-21807.49726000002,2025-12-14 04:53:45
NEAR/USDT,415243.21446,497831.49814,-82588.28368,2025-12-14 04:53:45
AAPL,38360082.0,0.0,38360082.0,2025-12-14 04:53:45
MSFT,0.0,20743536.0,-20743536.0,2025-12-14 04:53:45
GOOG,0.0,20315069.0,-20315069.0,2025-12-14 04:53:45
GC=F,528.0,0.0,528.0,2025-12-14 04:53:45
CL=F,0.0,286808.0,-286808.0,2025-12-14 04:53:45
TSLA,73773952.0,0.0,73773952.0,2025-12-14 04:53:45
NVDA,0.0,153892121.0,-153892121.0,2025-12-14 04:53:45
BTC/USDT,492.346788854,501.288186746,-8.941397891999998,2025-12-14 05:19:17
ETH/USDT,4151.7942764439995,3250.7106987959996,901.0835776479998,2025-12-14 05:19:17
BNB/USDT,984.46532,791.85198,192.61334,2025-12-14 05:19:17
XRP/USDT,2443378.76854,2327925.26626,115453.50228000013,2025-12-14 05:19:17
SOL/USDT,30533.825499136,25373.081499424006,5160.743999711995,2025-12-14 05:19:17
DOGE/USDT,13011302.09288,12837076.760219999,174225.33266000077,2025-12-14 05:19:17
ADA/USDT,1512638.7440000002,1881160.736,-368521.99199999985,2025-12-14 05:19:17
TRX/USDT,2691504.262,2486383.428,205120.83400000026,2025-12-14 05:19:17
AVAX/USDT,42016.63032000001,40572.99287999999,1443.6374400000204,2025-12-14 05:19:17
DOT/USDT,230300.73046000002,258238.94474,-27938.214279999986,2025-12-14 05:19:17
LINK/USDT,525795.217677376,522981.93726606393,2813.2804113120656,2025-12-14 05:19:17
SUI/USDT,1318399.8199999998,1287869.5799999998,30530.23999999999,2025-12-14 05:19:17
SHIB/USDT,101367450352.83191,117347093391.00082,-15979643038.168915,2025-12-14 05:19:17
LTC/USDT,13902.267399428,11731.185599142,2171.0818002859996,2025-12-14 05:19:17
ATOM/USDT,9817.335080000003,11480.851720000002,-1663.5166399999998,2025-12-14 05:19:17
XLM/USDT,951574.556868612,1061838.5803029179,-110264.02343430591,2025-12-14 05:19:17
UNI/USDT,181004.34077999997,155104.98852,25899.352259999956,2025-12-14 05:19:17
ICP/USDT,47310.54964000001,47893.748459999995,-583.1988199999832,2025-12-14 05:19:17
APT/USDT,97633.90688,110490.61392000002,-12856.707040000023,2025-12-14 05:19:17
NEAR/USDT,415135.61454,497670.09826000006,-82534.48372000008,2025-12-14 05:19:17
AAPL,38360082.0,0.0,38360082.0,2025-12-14 05:19:17
MSFT,0.0,20743536.0,-20743536.0,2025-12-14 05:19:17
GOOG,0.0,20315069.0,-20315069.0,2025-12-14 05:19:17
GC=F,0.0,0.0,0.0,2025-12-14 05:19:17
CL=F,0.0,0.0,0.0,2025-12-14 05:19:17
TSLA,73773952.0,0.0,73773952.0,2025-12-14 05:19:17
NVDA,0.0,153892121.0,-153892121.0,2025-12-14 05:19:17
BTC/USDT,508.33232097,525.26648492,-16.934163950000027,2025-12-14 05:43:07
ETH/USDT,4379.1911653239995,3309.014105116,1070.1770602079996,2025-12-14 05:43:07
BNB/USDT,995.4274,808.2951,187.1323,2025-12-14 05:43:07
XRP/USDT,2519546.0704200002,2442176.2190799997,77369.85134000052,2025-12-14 05:43:07
SOL/USDT,31804.279499136002,25765.265499424007,6039.013999711995,2025-12-14 05:43:07
DOGE/USDT,13187325.48404,13101111.846959999,86213.63708000071,2025-12-14 05:43:07
ADA/USDT,1598734.3830000001,1953242.357,-354507.97399999993,2025-12-14 05:43:07
TRX/USDT,2706154.978,2496150.572,210004.40599999996,2025-12-14 05:43:07
AVAX/USDT,43324.89192000001,42535.385279999995,789.5066400000142,2025-12-14 05:43:07
DOT/USDT,233988.73866000003,263770.95704,-29782.218379999977,2025-12-14 05:43:07
LINK/USDT,554847.132577376,534912.771566064,19934.361011311994,2025-12-14 05:43:07
SUI/USDT,1376663.0999999999,1375264.5,1398.5999999998603,2025-12-14 05:43:07
SHIB/USDT,104765514103.13023,122444189016.4483,-17678674913.31807,2025-12-14 05:43:07
LTC/USDT,14255.692999427998,12261.323999142,1994.3690002859985,2025-12-14 05:43:07
ATOM/USDT,9970.756480000002,11710.983820000001,-1740.2273399999995,2025-12-14 05:43:07
XLM/USDT,970503.449868612,1071046.637302918,-100543.1874343059,2025-12-14 05:43:07
UNI/USDT,186163.91281999997,162844.34658,23319.566239999956,2025-12-14 05:43:07
ICP/USDT,56508.745080000015,61691.041619999996,-5182.296539999981,2025-12-14 05:43:07
APT/USDT,100949.54476,115464.07074000001,-14514.525980000006,2025-12-14 05:43:07
NEAR/USDT,430505.81622000004,520725.40078,-90219.58455999999,2025-12-14 05:43:07
AAPL,38360082.0,0.0,38360082.0,2025-12-14 05:43:07
MSFT,0.0,20743536.0,-20743536.0,2025-12-14 05:43:07
GOOG,0.0,20315069.0,-20315069.0,2025-12-14 05:43:07
GC=F,0.0,0.0,0.0,2025-12-14 05:43:07
CL=F,0.0,0.0,0.0,2025-12-14 05:43:07
TSLA,73773952.0,0.0,73773952.0,2025-12-14 05:43:07
NVDA,0.0,153892121.0,-153892121.0,2025-12-14 05:43:07
BTC/USDT,487.22160711,527.2290776000001,-40.00747049000012,2025-12-14 06:28:19
ETH/USDT,4143.650000424,3197.7247511160003,945.9252493079994,2025-12-14 06:28:19
BNB/USDT,966.58668,765.03402,201.55265999999995,2025-12-14 06:28:19
XRP/USDT,2428445.2113067317,2305524.930410098,122920.28089663386,2025-12-14 06:28:19
SOL/USDT,29131.385699135997,23983.336299423998,5148.049399711999,2025-12-14 06:28:19
DOGE/USDT,12959485.887799999,12759352.4526,200133.43519999832,2025-12-14 06:28:19
ADA/USDT,1587475.864,1855857.7359999998,-268381.87199999974,2025-12-14 06:28:19
TRX/USDT,2694119.2180000003,2422903.1720000003,271216.0460000001,2025-12-14 06:28:19
AVAX/USDT,39030.486220000006,40660.572179999996,-1630.0859599999894,2025-12-14 06:28:19
DOT/USDT,226253.24886,252167.72234,-25914.473480000015,2025-12-14 06:28:19
LINK/USDT,518127.03409737593,522999.14394606394,-4872.109848688007,2025-12-14 06:28:19
SUI/USDT,1315848.48,1386359.6199999999,-70511.1399999999,2025-12-14 06:28:19
SHIB/USDT,102324563255.48349,118782762744.97818,-16458199489.49469,2025-12-14 06:28:19
LTC/USDT,14186.2726,12157.193399999998,2029.079200000002,2025-12-14 06:28:19
ATOM/USDT,8433.589240000001,9405.23296,-971.6437199999982,2025-12-14 06:28:19
XLM/USDT,959232.218868612,1016810.2483029179,-57578.029434305965,2025-12-14 06:28:19
UNI/USDT,179776.59386,164743.04284,15033.551019999984,2025-12-14 06:28:19
ICP/USDT,51536.21972000001,59970.304079999994,-8434.084359999986,2025-12-14 06:28:19
APT/USDT,93971.89,115533.0971,-21561.2071,2025-12-14 06:28:19
NEAR/USDT,425082.78974000004,512590.86106,-87508.07131999999,2025-12-14 06:28:19
AAPL,38360082.0,0.0,38360082.0,2025-12-14 06:28:19
MSFT,0.0,20743536.0,-20743536.0,2025-12-14 06:28:19
GOOG,0.0,20315069.0,-20315069.0,2025-12-14 06:28:19
GC=F,0.0,0.0,0.0,2025-12-14 06:28:19
CL=F,0.0,0.0,0.0,2025-12-14 06:28:19
TSLA,73773952.0,0.0,73773952.0,2025-12-14 06:28:19
NVDA,0.0,153892121.0,-153892121.0,2025-12-14 06:28:19
BTC/USDT,506.12692592599996,555.5870558240001,-49.46012989800016,2025-12-14 06:52:45
ETH/USDT,4197.271550904,3278.157076836,919.1144740679997,2025-12-14 06:52:45
BNB/USDT,970.67876,771.1721400000001,199.50661999999988,2025-12-14 06:52:45
XRP/USDT,2548514.375390098,2325738.3495267318,222776.0258633662,2025-12-14 06:52:45
SOL/USDT,30088.035899135997,24621.103099424,5466.932799711998,2025-12-14 06:52:45
DOGE/USDT,13240078.416199999,13180241.2452,59837.17099999823,2025-12-14 06:52:45
ADA/USDT,1627154.376,1915375.5039999997,-288221.1279999998,2025-12-14 06:52:45
TRX/USDT,2733468.1840000004,2449135.816,284332.36800000025,2025-12-14 06:52:45
AVAX/USDT,39844.33402000001,41881.34387999999,-2037.0098599999837,2025-12-14 06:52:45
DOT/USDT,237723.868638072,269373.652007108,-31649.783369035984,2025-12-14 06:52:45
LINK/USDT,539085.7045573759,524405.1528860639,14680.551671311958,2025-12-14 06:52:45
SUI/USDT,1345031.08,1430133.52,-85102.43999999994,2025-12-14 06:52:45
SHIB/USDT,105900040893.95416,124145979202.68419,-18245938308.730026,2025-12-14 06:52:45
LTC/USDT,14415.4034,12500.889599999999,1914.5138000000006,2025-12-14 06:52:45
ATOM/USDT,9363.29104,9940.95956,-577.6685199999993,2025-12-14 06:52:45
XLM/USDT,983295.741868612,1029648.695302918,-46352.953434305964,2025-12-14 06:52:45
UNI/USDT,185512.67898,173347.17052,12165.508459999983,2025-12-14 06:52:45
ICP/USDT,52678.49536000001,61683.71754,-9005.22217999999,2025-12-14 06:52:45
APT/USDT,95915.5044,118448.5187,-22533.014299999995,2025-12-14 06:52:45
NEAR/USDT,433401.3485,525068.6992,-91667.35070000001,2025-12-14 06:52:45
AAPL,38360082.0,0.0,38360082.0,2025-12-14 06:52:45
MSFT,0.0,20743536.0,-20743536.0,2025-12-14 06:52:45
GOOG,0.0,20315069.0,-20315069.0,2025-12-14 06:52:45
GC=F,0.0,0.0,0.0,2025-12-14 06:52:45
CL=F,0.0,0.0,0.0,2025-12-14 06:52:45
TSLA,73773952.0,0.0,73773952.0,2025-12-14 06:52:45
NVDA,0.0,153892121.0,-153892121.0,2025-12-14 06:52:45
BTC/USDT,467.06335778799996,533.3121987520001,-66.24884096400012,2025-12-14 07:18:13
ETH/USDT,4003.7540148619996,3162.4230044080005,841.3310104539992,2025-12-14 07:18:13
BNB/USDT,839.32976,689.6972400000001,149.6325199999999,2025-12-14 07:18:13
XRP/USDT,2394830.799590098,2249191.871126732,145638.92846336635,2025-12-14 07:18:13
SOL/USDT,27524.150700000006,22911.846299999997,4612.304400000008,2025-12-14 07:18:13
DOGE/USDT,13157485.62987,12941194.72593,216290.90393999964,2025-12-14 07:18:13
ADA/USDT,1827909.7440000002,2033467.596,-205557.85199999972,2025-12-14 07:18:13
TRX/USDT,2334892.462,2193814.068,141078.39399999985,2025-12-14 07:18:13
AVAX/USDT,38433.89612,41052.47088000001,-2618.5747600000104,2025-12-14 07:18:13
DOT/USDT,222790.09299807204,261988.147547108,-39198.054549035965,2025-12-14 07:18:13
LINK/USDT,500465.132677376,498658.104966064,1807.0277113119955,2025-12-14 07:18:13
SUI/USDT,1258049.42,1397216.98,-139167.56000000006,2025-12-14 07:18:13
SHIB/USDT,103246888157.95299,120166250098.68245,-16919361940.729462,2025-12-14 07:18:13
LTC/USDT,13972.155,12258.881000000001,1713.2739999999994,2025-12-14 07:18:13
ATOM/USDT,9385.50196,9955.766839999998,-570.2648799999988,2025-12-14 07:18:13
XLM/USDT,969716.484868612,1038080.3523029177,-68363.86743430572,2025-12-14 07:18:13
UNI/USDT,180524.7499,174553.75350000002,5970.9963999999745,2025-12-14 07:18:13
ICP/USDT,49935.31569,55806.729609999995,-5871.413919999992,2025-12-14 07:18:13
APT/USDT,88061.76988,105087.68862000002,-17025.91874000001,2025-12-14 07:18:13
NEAR/USDT,384661.6418,483040.31979999994,-98378.67799999996,2025-12-14 07:18:13
AAPL,38360082.0,0.0,38360082.0,2025-12-14 07:18:13
MSFT,0.0,20743536.0,-20743536.0,2025-12-14 07:18:13
GOOG,0.0,20315069.0,-20315069.0,2025-12-14 07:18:13
GC=F,0.0,0.0,0.0,2025-12-14 07:18:13
CL=F,0.0,0.0,0.0,2025-12-14 07:18:13
TSLA,73773952.0,0.0,73773952.0,2025-12-14 07:18:13
NVDA,0.0,153892121.0,-153892121.0,2025-12-14 07:18:13
BTC/USDT,474.32707544399995,544.2077752360001,-69.88069979200014,2025-12-14 07:38:57
ETH/USDT,4020.5255251219996,3243.8595739480006,776.665951173999,2025-12-14 07:38:57
BNB/USDT,848.82166,691.1341400000001,157.68751999999984,2025-12-14 07:38:57
XRP/USDT,2488317.682010098,2285607.2206067317,202710.46140336618,2025-12-14 07:38:57
SOL/USDT,27749.761300000006,23636.075699999998,4113.685600000008,2025-12-14 07:38:57
DOGE/USDT,13334372.94087,13059119.59993,275253.3409400005,2025-12-14 07:38:57
ADA/USDT,1969403.6020000002,2469949.388,-500545.7859999996,2025-12-14 07:38:57
TRX/USDT,2391373.486,2221072.684,170300.80200000014,2025-12-14 07:38:57
AVAX/USDT,39410.84768,41703.77192000001,-2292.9242400000076,2025-12-14 07:38:57
DOT/USDT,232082.44893807202,268183.05150710803,-36100.60256903601,2025-12-14 07:38:57
LINK/USDT,521990.490817376,513008.34372606396,8982.147091312043,2025-12-14 07:38:57
SUI/USDT,1296946.6199999999,1403878.68,-106932.06000000006,2025-12-14 07:38:57
SHIB/USDT,107021005980.45746,122409371384.10017,-15388365403.642715,2025-12-14 07:38:57
LTC/USDT,14317.42795173,12489.062967820002,1828.364983909998,2025-12-14 07:38:57
ATOM/USDT,9628.49272,10117.76068,-489.2679599999992,2025-12-14 07:38:57
XLM/USDT,955483.072868612,1070335.8043029178,-114852.73143430578,2025-12-14 07:38:57
UNI/USDT,184319.59605999998,180246.02274000001,4073.5733199999668,2025-12-14 07:38:57
ICP/USDT,50529.33769,56697.76260999999,-6168.42491999999,2025-12-14 07:38:57
APT/USDT,91297.50112,107244.84278000002,-15947.34166000002,2025-12-14 07:38:57
NEAR/USDT,389551.2558,490374.74079999997,-100823.48499999999,2025-12-14 07:38:57
AAPL,38360082.0,0.0,38360082.0,2025-12-14 07:38:57
MSFT,0.0,20743536.0,-20743536.0,2025-12-14 07:38:57
GOOG,0.0,20315069.0,-20315069.0,2025-12-14 07:38:57
GC=F,0.0,0.0,0.0,2025-12-14 07:38:57
CL=F,0.0,0.0,0.0,2025-12-14 07:38:57
TSLA,73773952.0,0.0,73773952.0,2025-12-14 07:38:57
NVDA,0.0,153892121.0,-153892121.0,2025-12-14 07:38:57
BTC/USDT,516.115413342,553.8512510380001,-37.73583769600009,2025-12-14 08:23:56
ETH/USDT,4206.255867422,3205.913236948,1000.3426304740001,2025-12-14 08:23:56
BNB/USDT,781.10944,645.99266,135.11677999999995,2025-12-14 08:23:56
XRP/USDT,2533956.9098100974,2174823.3573067323,359133.5525033651,2025-12-14 08:23:56
SOL/USDT,28123.0329,21393.6471,6729.3858,2025-12-14 08:23:56
DOGE/USDT,13646195.229869999,12892909.73413,753285.4957399983,2025-12-14 08:23:56
ADA/USDT,2223713.748,2297336.932,-73623.18399999989,2025-12-14 08:23:56
TRX/USDT,2086863.7459999998,1716138.764,370724.98199999984,2025-12-14 08:23:56
AVAX/USDT,39706.38491999999,40169.328480000004,-462.94356000001426,2025-12-14 08:23:56
DOT/USDT,226320.47019807206,264341.732347108,-38021.26214903596,2025-12-14 08:23:56
LINK/USDT,518203.917577376,489923.32146606385,28280.59611131216,2025-12-14 08:23:56
SUI/USDT,1318192.7999999998,1356257.3,-38064.50000000023,2025-12-14 08:23:56
SHIB/USDT,109665446328.29666,118584516543.61569,-8919070215.31903,2025-12-14 08:23:56
LTC/USDT,14634.466951729999,12367.90996782,2266.556983909999,2025-12-14 08:23:56
ATOM/USDT,10093.639,10289.608199999999,-195.96919999999955,2025-12-14 08:23:56
XLM/USDT,1098948.746868612,1190674.7403029178,-91725.99343430577,2025-12-14 08:23:56
UNI/USDT,190544.41345999998,189583.24884000001,961.1646199999668,2025-12-14 08:23:56
ICP/USDT,49658.26257,55391.14992999999,-5732.887359999993,2025-12-14 08:23:56
APT/USDT,86854.58042000001,96241.40968000001,-9386.829259999999,2025-12-14 08:23:56
NEAR/USDT,392077.06200000003,482890.16640000005,-90813.10440000001,2025-12-14 08:23:56
AAPL,38360082.0,0.0,38360082.0,2025-12-14 08:23:56
MSFT,0.0,20743536.0,-20743536.0,2025-12-14 08:23:56
GOOG,0.0,20315069.0,-20315069.0,2025-12-14 08:23:56
GC=F,0.0,0.0,0.0,2025-12-14 08:23:56
CL=F,0.0,0.0,0.0,2025-12-14 08:23:56
TSLA,73773952.0,0.0,73773952.0,2025-12-14 08:23:56
NVDA,0.0,153892121.0,-153892121.0,2025-12-14 08:23:56
BTC/USDT,532.392219974,596.1208086160001,-63.72858864200009,2025-12-14 08:47:30
ETH/USDT,4217.801155002,3344.365143468,873.436011534,2025-12-14 08:47:30
BNB/USDT,790.91188,652.52762,138.38426000000004,2025-12-14 08:47:30
XRP/USDT,2561979.986850098,2295503.725866732,266476.2609833656,2025-12-14 08:47:30
SOL/USDT,28256.8561,22570.4799,5686.376200000002,2025-12-14 08:47:30
DOGE/USDT,13757492.78375,13445556.583250001,311936.2004999984,2025-12-14 08:47:30
ADA/USDT,2438926.0600000005,2684136.4099999997,-245210.34999999916,2025-12-14 08:47:30
TRX/USDT,2119623.0259999996,1733745.374,385877.65199999954,2025-12-14 08:47:30
AVAX/USDT,40026.50961999999,41716.72088,-1690.211260000011,2025-12-14 08:47:30
DOT/USDT,229284.27633807206,266317.603107108,-37033.32676903592,2025-12-14 08:47:30
LINK/USDT,523091.361377376,497254.48716606386,25836.874211312155,2025-12-14 08:47:30
SUI/USDT,1365089.94,1387522.06,-22432.12000000011,2025-12-14 08:47:30
SHIB/USDT,113692934590.40707,124625748936.78128,-10932814346.374207,2025-12-14 08:47:30
LTC/USDT,14742.271751729999,12879.539167820001,1862.7325839099976,2025-12-14 08:47:30
ATOM/USDT,18427.6093,15845.588399999999,2582.0209000000013,2025-12-14 08:47:30
XLM/USDT,1075482.544868612,1250335.012302918,-174852.46743430593,2025-12-14 08:47:30
UNI/USDT,195659.51929999999,197255.90760000004,-1596.3883000000496,2025-12-14 08:47:30
ICP/USDT,50337.16033,56409.496569999996,-6072.336239999997,2025-12-14 08:47:30
APT/USDT,89759.78006000002,98178.20944000002,-8418.429380000001,2025-12-14 08:47:30
NEAR/USDT,393640.88196,496509.18004,-102868.29807999998,2025-12-14 08:47:30
AAPL,38360082.0,0.0,38360082.0,2025-12-14 08:47:30
MSFT,0.0,20743536.0,-20743536.0,2025-12-14 08:47:30
GOOG,0.0,20315069.0,-20315069.0,2025-12-14 08:47:30
GC=F,0.0,0.0,0.0,2025-12-14 08:47:30
CL=F,0.0,0.0,0.0,2025-12-14 08:47:30
TSLA,73773952.0,0.0,73773952.0,2025-12-14 08:47:30
NVDA,0.0,153892121.0,-153892121.0,2025-12-14 08:47:30
BTC/USDT,471.351606656,559.346828554,-87.99522189800001,2025-12-14 09:18:54
ETH/USDT,3466.2053441579997,2897.8250849720002,568.3802591859994,2025-12-14 09:18:54
BNB/USDT,779.9079399999999,645.19166,134.71627999999998,2025-12-14 09:18:54
XRP/USDT,2310301.467850098,2191816.202866732,118485.26498336578,2025-12-14 09:18:54
SOL/USDT,25340.480300000003,21067.3407,4273.139600000002,2025-12-14 09:18:54
DOGE/USDT,12283663.70525,12806835.39025,-523171.68499999866,2025-12-14 09:18:54
ADA/USDT,2846347.9919999996,3295269.3079999997,-448921.3160000001,2025-12-14 09:18:54
TRX/USDT,2070129.1469999999,1668000.0530000003,402129.0939999996,2025-12-14 09:18:54
AVAX/USDT,38636.03722,39631.01228,-994.9750600000043,2025-12-14 09:18:54
DOT/USDT,215649.070298072,258272.951447108,-42623.881149035995,2025-12-14 09:18:54
LINK/USDT,468449.746397376,463120.419846064,5329.326551311999,2025-12-14 09:18:54
SUI/USDT,1280755.2,1243317.9000000004,37437.29999999958,2025-12-14 09:18:54
SHIB/USDT,109090591548.14697,113417257152.69868,-4326665604.551712,2025-12-14 09:18:54
LTC/USDT,14445.71655173,12231.12636782,2214.5901839100006,2025-12-14 09:18:54
ATOM/USDT,19292.839119999997,15597.350480000001,3695.488639999996,2025-12-14 09:18:54
XLM/USDT,983257.4248686119,1217020.9623029178,-233763.537434306,2025-12-14 09:18:54
UNI/USDT,187199.93674,195468.54596000002,-8268.609220000013,2025-12-14 09:18:54
ICP/USDT,48090.49901000001,52050.20279000001,-3959.7037800000035,2025-12-14 09:18:54
APT/USDT,85145.59644000001,98277.35956000001,-13131.763120000003,2025-12-14 09:18:54
NEAR/USDT,362981.8469,441427.02009999997,-78445.17319999996,2025-12-14 09:18:54
AAPL,38360082.0,0.0,38360082.0,2025-12-14 09:18:54
MSFT,0.0,20743536.0,-20743536.0,2025-12-14 09:18:54
GOOG,0.0,20315069.0,-20315069.0,2025-12-14 09:18:54
GC=F,0.0,0.0,0.0,2025-12-14 09:18:54
CL=F,0.0,0.0,0.0,2025-12-14 09:18:54
TSLA,73773952.0,0.0,73773952.0,2025-12-14 09:18:54
NVDA,0.0,153892121.0,-153892121.0,2025-12-14 09:18:54
BTC/USDT,490.081928344,595.393851076,-105.31192273200003,2025-12-14 09:40:47
ETH/USDT,3606.0271709579997,2991.039636172,614.9875347859997,2025-12-14 09:40:47
BNB/USDT,761.73524,694.6029599999999,67.13228000000004,2025-12-14 09:40:47
XRP/USDT,2418823.361790098,2222681.6493267324,196141.7124633654,2025-12-14 09:40:47
SOL/USDT,26019.6081,22328.7139,3690.8942000000025,2025-12-14 09:40:47
DOGE/USDT,12520012.114570001,13161358.00423,-641345.8896599989,2025-12-14 09:40:47
ADA/USDT,3520300.18265642,4306197.59398463,-785897.41132821,2025-12-14 09:40:47
TRX/USDT,2226505.434,1752660.1260000004,473845.3079999995,2025-12-14 09:40:47
AVAX/USDT,39328.775539999995,40670.11976000001,-1341.3442200000136,2025-12-14 09:40:47
DOT/USDT,222852.28225807202,269077.769387108,-46225.48712903596,2025-12-14 09:40:47
LINK/USDT,478526.740716344,481735.176974516,-3208.4362581720343,2025-12-14 09:40:47
SUI/USDT,1361207.52,1274537.7800000003,86669.73999999976,2025-12-14 09:40:47
SHIB/USDT,117106118676.3406,118760941904.82777,-1654823228.4871674,2025-12-14 09:40:47
LTC/USDT,14705.18855173,12823.91436782,1881.27418391,2025-12-14 09:40:47
ATOM/USDT,20408.5486,16341.1568,4067.3917999999976,2025-12-14 09:40:47
XLM/USDT,1006436.8528686118,1251790.1043029178,-245353.25143430603,2025-12-14 09:40:47
UNI/USDT,189597.55222,199064.96918000001,-9467.416960000002,2025-12-14 09:40:47
ICP/USDT,50075.408390000004,53373.475710000006,-3298.067320000002,2025-12-14 09:40:47
APT/USDT,90105.26378000001,98408.53192000001,-8303.26814,2025-12-14 09:40:47
NEAR/USDT,383341.98752,455000.44717999996,-71658.45965999993,2025-12-14 09:40:47
AAPL,38360082.0,0.0,38360082.0,2025-12-14 09:40:47
MSFT,0.0,20743536.0,-20743536.0,2025-12-14 09:40:47
GOOG,0.0,20315069.0,-20315069.0,2025-12-14 09:40:47
GC=F,0.0,0.0,0.0,2025-12-14 09:40:47
CL=F,0.0,0.0,0.0,2025-12-14 09:40:47
TSLA,73773952.0,0.0,73773952.0,2025-12-14 09:40:47
NVDA,0.0,153892121.0,-153892121.0,2025-12-14 09:40:47
BTC/USDT,448.82380423200004,533.506664908,-84.6828606759999,2025-12-14 10:18:49
ETH/USDT,3401.9254278579997,3256.795669572,145.12975828599974,2025-12-14 10:18:49
BNB/USDT,563.31744,644.03796,-80.72051999999996,2025-12-14 10:18:49
XRP/USDT,2264384.894650098,2358877.0596667323,-94492.16501663439,2025-12-14 10:18:49
SOL/USDT,28868.2251,29507.033900000002,-638.8088000000025,2025-12-14 10:18:49
DOGE/USDT,8885891.905170001,11515375.20623,-2629483.3010599986,2025-12-14 10:18:49
ADA/USDT,3673374.3493205253,4064774.7473205244,-391400.3979999991,2025-12-14 10:18:49
TRX/USDT,2776756.1339999996,2038939.6860000002,737816.4479999994,2025-12-14 10:18:49
AVAX/USDT,29621.408260000004,36354.05644,-6732.6481799999965,2025-12-14 10:18:49
DOT/USDT,226330.647338072,274295.317007108,-47964.669669036,2025-12-14 10:18:49
LINK/USDT,414200.981724276,362762.68831270403,51438.29341157194,2025-12-14 10:18:49
SUI/USDT,1341244.0,1221063.7,120180.30000000005,2025-12-14 10:18:49
SHIB/USDT,112888388504.67911,123265930113.62486,-10377541608.945755,2025-12-14 10:18:49
LTC/USDT,10350.747351729999,10340.72756782,10.019783909998296,2025-12-14 10:18:49
ATOM/USDT,22706.61796,21605.035640000002,1101.5823199999977,2025-12-14 10:18:49
XLM/USDT,898857.774,1090421.486,-191563.71200000006,2025-12-14 10:18:49
UNI/USDT,168840.72053999998,192884.76566,-24044.045120000024,2025-12-14 10:18:49
ICP/USDT,46851.219529999995,55455.26247,-8604.042940000007,2025-12-14 10:18:49
APT/USDT,93127.68806,100732.00734,-7604.319279999996,2025-12-14 10:18:49
NEAR/USDT,366808.39196,445446.14043999993,-78637.74847999995,2025-12-14 10:18:49
AAPL,38360082.0,0.0,38360082.0,2025-12-14 10:18:49
MSFT,0.0,20743536.0,-20743536.0,2025-12-14 10:18:49
GOOG,0.0,20315069.0,-20315069.0,2025-12-14 10:18:49
GC=F,0.0,0.0,0.0,2025-12-14 10:18:49
CL=F,0.0,0.0,0.0,2025-12-14 10:18:49
TSLA,73773952.0,0.0,73773952.0,2025-12-14 10:18:49
NVDA,0.0,153892121.0,-153892121.0,2025-12-14 10:18:49
BTC/USDT,480.179972596,580.5409174539999,-100.36094485799987,2025-12-14 10:43:14
ETH/USDT,3544.659053978,3470.8961087519997,73.76294522600028,2025-12-14 10:43:14
BNB/USDT,601.90452,701.9185799999999,-100.01405999999986,2025-12-14 10:43:14
XRP/USDT,2372151.0014100983,2520526.219806732,-148375.21839663386,2025-12-14 10:43:14
SOL/USDT,30857.3099,32490.6611,-1633.351200000001,2025-12-14 10:43:14
DOGE/USDT,9558155.93609,12523771.25261,-2965615.31652,2025-12-14 10:43:14
ADA/USDT,3746235.345320525,4174066.2413205244,-427830.89599999925,2025-12-14 10:43:14
TRX/USDT,2946176.6939999997,2151886.7260000003,794289.9679999994,2025-12-14 10:43:14
AVAX/USDT,34268.97568,37711.35882,-3442.383139999998,2025-12-14 10:43:14
DOT/USDT,240940.378338072,296209.913507108,-55269.53516903598,2025-12-14 10:43:14
LINK/USDT,436744.203463364,396577.520921336,40166.682542027964,2025-12-14 10:43:14
SUI/USDT,1420925.0799999998,1241701.42,179223.65999999992,2025-12-14 10:43:14
SHIB/USDT,120027418331.56349,124907971040.39598,-4880552708.832489,2025-12-14 10:43:14
LTC/USDT,10855.90055173,11098.45736782,-242.5568160900002,2025-12-14 10:43:14
ATOM/USDT,23641.76664,23007.75866,634.0079800000021,2025-12-14 10:43:14
XLM/USDT,927008.95,1132648.25,-205639.30000000005,2025-12-14 10:43:14
UNI/USDT,175014.46381999998,202145.38058000003,-27130.91676000005,2025-12-14 10:43:14
ICP/USDT,47200.57329,55979.29311,-8778.719819999998,2025-12-14 10:43:14
APT/USDT,95777.72698,104707.06571999998,-8929.338739999977,2025-12-14 10:43:14
NEAR/USDT,380083.35183999996,465358.5802599999,-85275.22841999994,2025-12-14 10:43:14
