timestamp,market,buy_volume,sell_volume,net_flow,buy_%,sell_%,net_%,trend,message
2025-12-21T01:39:35.950747,BTC/USDT,283.7870052,285.7249235,-1.9379182999999784,49.82986148293473,50.17013851706527,-0.34027703413053695,⚪,⚪ Buy: 49.8% | Sell: 50.2% | Net: -0.3% | Value: -2
2025-12-21T04:54:07.494218,AAPL,144599200.0,0,144599200.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 144,599,200"
2025-12-21T04:54:07.746533,MSFT,70824900.0,0,70824900.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 70,824,900"
2025-12-21T04:54:07.955549,GOOG,45205100.0,0,45205100.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 45,205,100"
2025-12-21T04:54:08.211862,GC=F,705.0,0,705.0,100.0,0.0,100.0,🟢,🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 705
2025-12-21T04:54:08.397722,CL=F,85735.0,0,85735.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 85,735"
2025-12-21T04:54:08.580413,TSLA,0,103066200.0,-103066200.0,0.0,100.0,-100.0,🔴,"🔴 Buy: 0.0% | Sell: 100.0% | Net: -100.0% | Value: -103,066,200"
2025-12-21T04:54:08.809646,NVDA,324372500.0,0,324372500.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 324,372,500"
2025-12-21T05:19:03.789322,BTC/USDT,334.132491344,315.723304296,18.409187048000035,51.41640554500788,48.583594454992124,2.8328110900157544,⚪,⚪ Buy: 51.4% | Sell: 48.6% | Net: 2.8% | Value: 18
2025-12-21T05:19:05.370700,ETH/USDT,3494.8332538320005,3487.0236229479997,7.809630884000853,50.05592803620749,49.94407196379251,0.11185607241497363,⚪,⚪ Buy: 50.1% | Sell: 49.9% | Net: 0.1% | Value: 8
2025-12-21T05:19:07.437704,BNB/USDT,775.950410046,670.199473364,105.75093668199997,53.65629240423686,46.34370759576314,7.312584808473713,⚪,⚪ Buy: 53.7% | Sell: 46.3% | Net: 7.3% | Value: 106
2025-12-21T05:19:08.673154,XRP/USDT,2786253.11682,2843215.3586799996,-56962.241859999485,49.4940708691424,50.505929130857595,-1.0118582617152003,⚪,"⚪ Buy: 49.5% | Sell: 50.5% | Net: -1.0% | Value: -56,962"
2025-12-21T05:19:09.986618,SOL/USDT,29732.630400000002,32407.024600000004,-2674.3942000000025,47.84807768887677,52.151922311123236,-4.303844622246459,⚪,"⚪ Buy: 47.8% | Sell: 52.2% | Net: -4.3% | Value: -2,674"
2025-12-21T05:19:11.812461,DOGE/USDT,8767131.976825468,8119164.279783645,647967.6970418235,51.918619948374456,48.081380051625544,3.837239896748916,⚪,"⚪ Buy: 51.9% | Sell: 48.1% | Net: 3.8% | Value: 647,968"
2025-12-21T05:19:12.994084,ADA/USDT,2030387.972,2334541.968,-304153.9959999998,46.51593496137536,53.48406503862465,-6.9681300772493,⚪,"⚪ Buy: 46.5% | Sell: 53.5% | Net: -7.0% | Value: -304,154"
2025-12-21T05:19:14.163505,TRX/USDT,2273322.7899999996,2009342.07,263980.7199999995,53.08196798756744,46.91803201243256,6.163935975134873,⚪,"⚪ Buy: 53.1% | Sell: 46.9% | Net: 6.2% | Value: 263,981"
2025-12-21T05:19:15.295772,AVAX/USDT,39322.867840000006,42805.43926,-3482.571419999993,47.87979836491723,52.120201635082765,-4.240403270165535,⚪,"⚪ Buy: 47.9% | Sell: 52.1% | Net: -4.2% | Value: -3,483"
2025-12-21T05:19:16.500081,DOT/USDT,241676.57146,267659.53874,-25982.967279999983,47.449329945426676,52.550670054573324,-5.10134010914665,⚪,"⚪ Buy: 47.4% | Sell: 52.6% | Net: -5.1% | Value: -25,983"
2025-12-21T05:19:17.598376,LINK/USDT,251185.66719934,292705.17749901,-41519.510299669986,46.18310266624388,53.81689733375613,-7.633794667512253,⚪,"⚪ Buy: 46.2% | Sell: 53.8% | Net: -7.6% | Value: -41,520"
2025-12-21T05:19:19.321345,SUI/USDT,864748.88,894234.32,-29485.439999999944,49.16186123892486,50.83813876107514,-1.676277522150294,⚪,"⚪ Buy: 49.2% | Sell: 50.8% | Net: -1.7% | Value: -29,485"
2025-12-21T05:19:20.530161,SHIB/USDT,84670274581.76538,77303026948.78523,7367247632.980148,52.274216665142994,47.72578333485703,4.548433330285963,⚪,"⚪ Buy: 52.3% | Sell: 47.7% | Net: 4.5% | Value: 7,367,247,633"
2025-12-21T05:19:22.353516,LTC/USDT,15806.924578908001,15960.918719272,-153.99414036399867,49.7576257555186,50.242374244481404,-0.4847484889628031,⚪,⚪ Buy: 49.8% | Sell: 50.2% | Net: -0.5% | Value: -154
